Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2023-01-06 01:18:57;2023-01-06 07:32:46;62%;73%;;0;979;Normal;101.9000000;;57.7000000;22429.6000000;18168.0000000;1644.8000000;2023-01-06 07:30:00;2023-01-06 07:30:00;True;1314.6000000;32.0000000;No weather;
2023-01-09 23:43:28;2023-01-10 05:56:55;59%;0%;;0;7300;Normal;101.4000000;;74.6000000;22407.2000000;19120.8000000;448.1000000;2023-01-10 05:30:00;2023-01-10 05:30:00;True;229.3000000;32.0000000;No weather;
2023-01-11 01:43:45;2023-01-11 07:02:49;54%;74%;;0;11849;Normal;101.8000000;;54.1000000;19143.7000000;15251.2000000;1467.7000000;2023-01-11 07:00:00;2023-01-11 07:00:00;True;3073.7000000;32.0000000;No weather;
2023-01-11 23:10:26;2023-01-12 05:07:15;63%;68%;;0;2424;Normal;102.0000000;;41.3000000;21408.4000000;18696.7000000;1498.6000000;2023-01-12 05:00:00;2023-01-12 05:30:00;True;2666.2000000;32.0000000;No weather;
2023-01-13 00:15:09;2023-01-13 06:46:04;67%;71%;;0;4124;Normal;101.7000000;;51.1000000;23455.1000000;19545.9000000;1563.7000000;2023-01-13 06:45:00;2023-01-13 06:45:00;True;1188.4000000;32.0000000;No weather;
2023-01-14 02:46:56;2023-01-14 09:57:38;75%;64%;;0;4598;Normal;101.3000000;;44.9000000;25841.9000000;22137.9000000;516.8000000;2023-01-14 09:45:00;2023-01-14 10:15:00;True;2755.6000000;32.0000000;No weather;
2023-01-16 04:41:13;2023-01-16 10:32:59;49%;66%;;0;307;No alarm;100.1000000;;105.2000000;21106.8000000;18292.6000000;422.1000000;;;True;425.5000000;32.0000000;No weather;
2023-01-16 23:34:49;2023-01-17 05:46:08;64%;48%;;0;188;Normal;100.7000000;;49.8000000;22278.9000000;18491.5000000;2376.4000000;2023-01-17 05:45:00;2023-01-17 05:45:00;True;73.1000000;32.0000000;No weather;
2023-01-18 00:41:34;2023-01-18 06:57:42;68%;49%;;0;9779;Normal;101.4000000;;37.0000000;22567.4000000;17677.8000000;1429.3000000;2023-01-18 06:45:00;2023-01-18 06:45:00;True;0.0000000;32.0000000;No weather;
2023-01-19 01:01:44;2023-01-19 06:22:29;51%;64%;;0;5584;Normal;101.8000000;;72.4000000;19245.3000000;15588.7000000;1283.0000000;2023-01-19 06:00:00;2023-01-19 06:00:00;True;172.6000000;32.0000000;No weather;
2023-01-20 02:01:51;2023-01-20 08:01:16;66%;84%;;0;7271;Normal;101.6000000;;30.9000000;21564.4000000;16892.1000000;1868.9000000;2023-01-20 08:00:00;2023-01-20 08:00:00;True;455.9000000;32.0000000;No weather;
2023-01-21 03:37:34;2023-01-21 10:43:13;70%;78%;;0;4147;Normal;102.1000000;;63.2000000;25538.3000000;19749.6000000;510.8000000;2023-01-21 10:30:00;2023-01-21 10:30:00;True;4434.9000000;32.0000000;No weather;
2023-01-22 03:36:55;2023-01-22 10:00:27;50%;79%;;0;768;Normal;101.7000000;;117.2000000;23011.4000000;19176.2000000;460.2000000;2023-01-22 10:00:00;2023-01-22 10:00:00;True;164.2000000;32.0000000;No weather;
2023-01-23 01:32:49;2023-01-23 07:01:41;53%;72%;;0;1193;Normal;101.1000000;;70.4000000;19732.0000000;16509.1000000;394.6000000;2023-01-23 06:50:00;2023-01-23 06:50:00;True;1114.7000000;32.0000000;No weather;
2023-01-23 23:21:27;2023-01-24 04:59:54;58%;72%;;0;2195;Normal;101.8000000;;51.5000000;20306.8000000;15771.6000000;1353.8000000;2023-01-24 04:50:00;2023-01-24 04:50:00;True;3205.7000000;32.0000000;No weather;
